facine3,renthog,renthog1,bage,homeowner,worker,young,sex,class,actreales,riquezanet,sv_year
7000.09878531185,30195.8,Middle,0-34,Non-Owner,Worker,Young,Man,worker,0,12500,2002
4068.31666754609,13325.4,Low,54-65,Homeowner,Worker,Not-Young,Women,worker,73924.33,74964.93,2002
3778.37647841353,9216.8,Low,65-75,Non-Owner,Worker,Not-Young,Women,retired,0,1782.4,2002
3980.03426589128,30900,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,33340,26007.6,2002
73.6891768516939,31879.4,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,111000,331387,2002
4379.94069506365,41706,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,240000,303310,2002
5596.75638508105,28775.2,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,17847.8,69996.2,2002
3510.71434478028,11200,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,150000,171189.4,2002
5657.93426658357,24600,Middle,0-34,Homeowner,Worker,Young,Man,worker,60000,75600,2002
236.304331007326,26200,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,318600,898424.6,2002
469.009517372984,24013,Middle,0-34,Homeowner,Worker,Young,Women,inactive,64909,64909,2002
2838.88798686346,33970,Middle,75,Homeowner,Worker,Not-Young,Man,retired,210000,228000,2002
6233.35894030782,3602,Low,0-34,Non-Owner,Worker,Young,Women,worker,0,16808,2002
4280.45002427242,12600,Low,54-65,Homeowner,Non-Worker,Not-Young,Man,inactive,106000,154464.6,2002
3558.79709721818,18687.6,Low,54-65,Homeowner,Worker,Not-Young,Man,retired,220000,222000,2002
3778.37647841353,15295.4,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,150000,159000,2002
2913.3585594241,16944,Low,75,Homeowner,Worker,Not-Young,Man,retired,114000,137400,2002
8324.26021294244,3606,Low,45-54,Homeowner,Worker,Not-Young,Man,inactive,60000,61550,2002
20.8674393964595,12000,Low,75,Homeowner,Non-Worker,Not-Young,Man,retired,372000,414000,2002
6551.26491158533,10082.8,Low,35-44,Homeowner,Worker,Not-Young,Man,worker,1e+05,102577.4,2002
4130.97611764197,35498,Middle,35-44,Homeowner,Non-Worker,Not-Young,Man,self-employed,108828,116194.8,2002
4533.03112901996,13956.6,Low,0-34,Homeowner,Non-Worker,Young,Man,self-employed,72000,89313.2,2002
3510.71434478028,36189.2,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,1187584.4,1251887.6,2002
107.863107550865,72347.6,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,capitalist,733179,1110956.53,2002
112.32103641996,11662,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,270000,333747.2,2002
7263.90904077719,10080,Low,35-44,Homeowner,Worker,Not-Young,Man,worker,62000,68033.6,2002
5592.11390647267,18670,Low,35-44,Homeowner,Worker,Not-Young,Women,worker,85000,86000,2002
333.568101533317,39004,Middle,35-44,Homeowner,Worker,Not-Young,Man,self-employed,1231235,1443070.8,2002
164.204456613642,110082,High,54-65,Homeowner,Worker,Not-Young,Man,retired,710000,1334040,2002
212.477871369805,28464,Middle,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,710000,859147,2002
2876.12886994978,4069,Low,54-65,Non-Owner,Worker,Not-Young,Women,inactive,0,12140.6,2002
13.8528078354031,195633.4,High,54-65,Homeowner,Non-Worker,Not-Young,Man,capitalist,1800000,13671539.09,2002
7289.10446110536,12700,Low,54-65,Homeowner,Worker,Not-Young,Man,worker,69396.8,67656.4,2002
4585.33091728576,4491,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,30263.4,30863.4,2002
4239.52887659475,174078.8,High,45-54,Homeowner,Worker,Not-Young,Man,worker,460763.4,922354.8,2002
178.66846749436,29788,Middle,45-54,Homeowner,Worker,Not-Young,Women,retired,330555,346555,2002
4538.34307329918,37269,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,96161,123373,2002
212.477871369805,21978.4,Middle,75,Homeowner,Worker,Not-Young,Man,retired,250135.2,283135.2,2002
3086.45026723295,28848,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,78131,82824.2,2002
24.3482158097996,128338.6,High,54-65,Homeowner,Worker,Not-Young,Man,manager,570354,1056047,2002
3843.28310956575,15113.2,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,114192,117111.8,2002
123.713729774271,107515,High,35-44,Homeowner,Non-Worker,Not-Young,Man,self-employed,964751,4526632.4,2002
249.584496925231,131967.6,High,0-34,Homeowner,Non-Worker,Young,Man,self-employed,4400000,7855888.6,2002
3233.60807336079,30391,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,90181,96307,2002
8398.75266417357,21138,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,115381,123881,2002
538.487741399189,21000,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,2e+05,201000,2002
5510.0964957138,41108.2,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,84141,188739,2002
203.419361983502,156010,High,54-65,Homeowner,Worker,Not-Young,Man,worker,452000,543000,2002
112.32103641996,8306,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,54091,54391,2002
4757.88467081706,20139.4,Middle,0-34,Homeowner,Worker,Young,Man,worker,30050,31739.2,2002
5730.64609290794,19764.4,Low,35-44,Homeowner,Non-Worker,Not-Young,Man,self-employed,90151,99403,2002
266.54409929974,5407,Low,75,Non-Owner,Non-Worker,Not-Young,Man,retired,0,5000,2002
5484.57894445638,43400,Middle,45-54,Non-Owner,Worker,Not-Young,Man,worker,0,39904.6,2002
137.283090539993,106925,High,35-44,Homeowner,Non-Worker,Not-Young,Man,capitalist,361402,2116733.9,2002
2947.16824171661,62223.8,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,288486,296646,2002
327.69370509276,30023,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,240000,240090,2002
251.929973974111,38806.8,Middle,45-54,Homeowner,Worker,Not-Young,Man,capitalist,240000,470382.6,2002
3129.90795737874,15801,Low,54-65,Homeowner,Worker,Not-Young,Man,retired,432728,559531,2002
265.951363268599,29688.4,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,312570,335349.4,2002
4618.67904357018,6520,Low,75,Homeowner,Worker,Not-Young,Women,inactive,39967.8,40087.8,2002
31.2780981624617,35991,Middle,65-75,Homeowner,Worker,Not-Young,Women,retired,120000,148859,2002
352.687925514543,51224,Middle,0-34,Non-Owner,Worker,Young,Man,capitalist,0,318096.6,2002
3668.27683939997,19320,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,1e+05,79007.8,2002
4846.15073912457,20107.8,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,160000,162500,2002
4083.80433531163,51193,Middle,35-44,Homeowner,Worker,Not-Young,Man,self-employed,95903,168925,2002
6177.58297922503,12409.2,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,18000,18733.4,2002
167.0905266429,36200,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,262128.8,288844.8,2002
4296.8540084904,41508,Middle,35-44,Homeowner,Worker,Not-Young,Man,self-employed,161635,169516,2002
7162.41495976082,67862.8,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,40978.2,54524,2002
3036.76575386535,143981,High,45-54,Homeowner,Worker,Not-Young,Man,worker,420250,804578.8,2002
3545.31786426431,33757.8,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,90152,111546.2,2002
3510.71434478028,5460,Low,75,Homeowner,Worker,Not-Young,Man,retired,180300,185108,2002
9404.402229026,55941,Middle,0-34,Homeowner,Worker,Young,Man,self-employed,78132,84132,2002
5090.16387499019,47143.8,Middle,54-65,Homeowner,Non-Worker,Not-Young,Women,capitalist,667966.6,721088.8,2002
168.994060488234,13481.4,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,620000,918881.4,2002
3510.71434478028,10834.8,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,66653.2,68718.6,2002
2961.8506521333,10750,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,138000,139396.8,2002
41.6080952807784,61520,Middle,0-34,Homeowner,Non-Worker,Young,Man,self-employed,4e+05,574529.6,2002
85.409113451894,33145,Middle,75,Homeowner,Worker,Not-Young,Man,retired,601011,3056903,2002
406.434927883715,17600,Low,54-65,Homeowner,Worker,Not-Young,Man,worker,76260,78532.6,2002
12379.4785375321,12600,Low,35-44,Non-Owner,Non-Worker,Not-Young,Man,worker,53948.6,53948.6,2002
127.985747546925,280048,High,45-54,Homeowner,Worker,Not-Young,Man,worker,1680000,1574000,2002
85.409113451894,29128.8,Middle,75,Homeowner,Worker,Not-Young,Man,retired,360000,379800,2002
498.739451203649,15600,Low,54-65,Homeowner,Worker,Not-Young,Women,worker,272250,307650,2002
3510.71434478028,17802.8,Low,75,Homeowner,Non-Worker,Not-Young,Man,retired,90000,120000,2002
129.233565770419,387108.2,High,45-54,Homeowner,Worker,Not-Young,Women,capitalist,480810,4667728.4,2002
6069.46683486595,29000,Middle,35-44,Homeowner,Worker,Not-Young,Man,self-employed,185724.4,193596.2,2002
86.7550677644372,22246.8,Middle,54-65,Homeowner,Worker,Not-Young,Women,retired,480809,496831.2,2002
3723.69921544275,8116.2,Low,65-75,Homeowner,Worker,Not-Young,Women,retired,54497.6,57294.8,2002
3510.71434478028,6300,Low,75,Homeowner,Worker,Not-Young,Man,retired,80000,84000,2002
4853.30101493648,26801,Middle,0-34,Non-Owner,Worker,Young,Man,worker,0,1116.8,2002
6155.99838617027,42835.8,Middle,35-44,Non-Owner,Worker,Not-Young,Women,worker,0,-960.6,2002
5265.444790332,10150,Low,35-44,Homeowner,Worker,Not-Young,Man,worker,38500,39000,2002
409.339949626757,32251,Middle,75,Homeowner,Worker,Not-Young,Women,retired,180000,288060,2002
3872.97358566697,15500,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,90000,82831,2002
142.465797242698,113000.6,High,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,1328817.2,2049334.8,2002
3483.66035483607,12000,Low,35-44,Homeowner,Non-Worker,Not-Young,Man,self-employed,95000,425600,2002
4111.43453376196,41993.4,Middle,75,Homeowner,Worker,Not-Young,Man,retired,6e+05,721139.4,2002
219.994034402037,122609.2,High,54-65,Homeowner,Worker,Not-Young,Man,manager,1216187.8,1597196.8,2002
5331.18617261971,27850.4,Middle,35-44,Homeowner,Worker,Not-Young,Man,retired,36000,61363.8,2002
2961.8506521333,7928.8,Low,75,Homeowner,Worker,Not-Young,Man,retired,120202,122479,2002
2676.86970038032,28449.8,Middle,0-34,Homeowner,Worker,Young,Women,worker,130000,139000,2002
363.948202221416,9589.6,Low,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,480444,591618,2002
3627.88127208813,11245.6,Low,75,Homeowner,Worker,Not-Young,Man,retired,12020,12491,2002
20.8674393964595,53798.4,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,1197491.6,1857491.6,2002
160.254447248675,43000,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,365000,485600,2002
420.862518486191,66321,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,300506,301706,2002
254.158464777102,70781.2,Middle,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,3e+05,519288.4,2002
2768.07632106434,30200,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,52325.8,54470.2,2002
271.407018383602,78000,Middle,45-54,Homeowner,Worker,Not-Young,Man,retired,258000,530500,2002
364.807790681029,19251.8,Low,75,Homeowner,Worker,Not-Young,Man,retired,135000,138000,2002
250.90731119125,34800,Middle,0-34,Non-Owner,Worker,Young,Man,worker,0,34000,2002
6177.91248053953,17013,Low,45-54,Non-Owner,Worker,Not-Young,Man,worker,0,3580,2002
3523.93380843495,38908.8,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,231105.2,315286.6,2002
501.343608950754,48000,Middle,0-34,Homeowner,Worker,Young,Man,worker,46000,51514.4,2002
10645.5872628552,15145,Low,0-34,Non-Owner,Worker,Young,Man,worker,0,500,2002
364.807790681029,13989,Low,75,Homeowner,Worker,Not-Young,Man,retired,102409,150601,2002
95.3951759367904,29288,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,138232,203900.4,2002
7084.77228162224,22400,Middle,45-54,Homeowner,Worker,Not-Young,Man,retired,48000,48700,2002
4065.63739300834,25733.2,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,48080,45373,2002
4389.31554142956,29538.4,Middle,65-75,Non-Owner,Worker,Not-Young,Man,retired,36000,36350,2002
5724.58224363242,5380,Low,75,Homeowner,Non-Worker,Not-Young,Man,retired,66000,75350,2002
3895.11286726549,11662,Low,75,Non-Owner,Worker,Not-Young,Women,retired,0,3400,2002
3844.24978074096,0,Low,35-44,Homeowner,Worker,Not-Young,Women,worker,72000,75000,2002
22.7327719030685,21660,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,210000,279000,2002
5160.92878020639,45447.6,Middle,65-75,Non-Owner,Worker,Not-Young,Man,retired,510000,513085.8,2002
436.761460398299,95238,High,54-65,Homeowner,Worker,Not-Young,Man,self-employed,408000,454582.6,2002
69.7864161540563,8419,Low,0-34,Non-Owner,Worker,Young,Women,worker,0,250,2002
439.064676787716,12719.6,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,197413.6,201565.6,2002
6040.06244715125,16039.4,Low,35-44,Homeowner,Worker,Not-Young,Man,worker,90000,91300,2002
194.867950981183,18340,Low,0-34,Homeowner,Worker,Young,Women,inactive,306000,319000,2002
9220.82739990262,30635.4,Middle,0-34,Homeowner,Worker,Young,Man,worker,108182,109082,2002
5607.55286261396,21089,Middle,45-54,Homeowner,Worker,Not-Young,Man,self-employed,176445.29,182792.89,2002
187.006337743317,8121.2,Low,75,Homeowner,Non-Worker,Not-Young,Women,retired,55638.6,91271,2002
2535.05849846622,38415,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,166000,181000,2002
5621.34498562542,42210,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,303511,317111,2002
3527.2508963272,12618,Low,54-65,Homeowner,Non-Worker,Not-Young,Man,retired,45200,47984.2,2002
541.070803399218,64956.8,Middle,54-65,Homeowner,Worker,Not-Young,Women,manager,210000,280628.8,2002
2961.8506521333,23978.8,Middle,75,Homeowner,Worker,Not-Young,Man,retired,120000,126000,2002
5386.93040284148,3815,Low,45-54,Homeowner,Non-Worker,Not-Young,Man,inactive,66000,67500,2002
4582.80168514771,33500,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,187000,242500,2002
8129.03882576234,19073,Low,0-34,Homeowner,Worker,Young,Man,worker,10200,10300,2002
4568.02211876224,5208,Low,75,Homeowner,Worker,Not-Young,Women,inactive,54000,62598.2,2002
85.409113451894,64716,Middle,75,Homeowner,Non-Worker,Not-Young,Man,retired,677894.8,1549661.8,2002
34.9834974324241,67624,Middle,0-34,Homeowner,Worker,Young,Man,worker,1193513.4,1961122.8,2002
5939.60627063605,15548,Low,35-44,Homeowner,Non-Worker,Not-Young,Women,self-employed,266200,301331.6,2002
2739.20889650066,18797,Low,54-65,Non-Owner,Non-Worker,Not-Young,Man,retired,42000,60897,2002
4404.64376500915,15500,Low,54-65,Homeowner,Worker,Not-Young,Man,retired,89000,80090.6,2002
466.2948055059,77168.6,Middle,54-65,Homeowner,Worker,Not-Young,Man,retired,691000,800200,2002
4787.84738008807,16146.8,Low,75,Homeowner,Non-Worker,Not-Young,Women,retired,120202,125611,2002
24.7974359246343,84122,High,54-65,Homeowner,Worker,Not-Young,Man,retired,540000,669431,2002
3184.08592376093,7280,Low,75,Non-Owner,Non-Worker,Not-Young,Women,inactive,0,1000,2002
136.346489650435,16350,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,324000,379603.2,2002
6247.76885351122,24500,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,81000,89639.2,2002
3467.35332695798,35545.8,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,1527472,1993040,2002
6199.39924567801,26577.8,Middle,45-54,Non-Owner,Worker,Not-Young,Women,inactive,0,4700,2002
3510.71434478028,6720,Low,75,Homeowner,Worker,Not-Young,Man,retired,60000,61215.8,2002
2682.58378986547,73472,Middle,54-65,Homeowner,Worker,Not-Young,Women,inactive,566323,740576,2002
216.984518779142,10500,Low,54-65,Homeowner,Worker,Not-Young,Women,inactive,116610.6,120834.6,2002
37.1557977326163,59680,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,capitalist,982000,8050045.4,2002
5420.44627837379,12000,Low,45-54,Homeowner,Worker,Not-Young,Man,self-employed,26400,32500,2002
5914.8165133182,14700,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,18000,18600,2002
3723.69921544275,5050,Low,75,Homeowner,Worker,Not-Young,Women,retired,120000,132600,2002
390.873592067681,18398.8,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,60102,69901,2002
411.681019640887,46558.4,Middle,45-54,Homeowner,Worker,Not-Young,Man,inactive,384647,598579.2,2002
4557.03332172834,54292,Middle,35-44,Homeowner,Worker,Not-Young,Man,worker,132223,238849,2002
4607.60444380742,59128.4,Middle,45-54,Homeowner,Non-Worker,Not-Young,Women,self-employed,138000,150028.6,2002
4143.23816744925,15730,Low,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,147247,150067.8,2002
2946.49781334058,13089,Low,65-75,Homeowner,Non-Worker,Not-Young,Man,retired,3e+05,308449.2,2002
4272.27600500481,25266,Middle,35-44,Non-Owner,Worker,Not-Young,Women,worker,0,900,2002
128.503379934446,30700,Middle,75,Homeowner,Worker,Not-Young,Man,retired,350000,421338.6,2002
4768.60726552384,25170.4,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,24000,25745.4,2002
3084.74257117582,30483,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,424885,506150,2002
3799.97384372288,34843.4,Middle,54-65,Homeowner,Worker,Not-Young,Women,worker,70000,71500,2002
468.523721025701,50558.4,Middle,45-54,Non-Owner,Worker,Not-Young,Man,worker,0,4515.2,2002
9512.58258792594,60000,Middle,0-34,Homeowner,Worker,Young,Women,capitalist,150000,515000,2002
773.546711567361,118473.8,High,54-65,Homeowner,Worker,Not-Young,Man,manager,474600,2614912.4,2002
4921.75657495027,12000,Low,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,60,2002
3608.96952948675,18840.6,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,120000,108059.8,2002
4654.69895295696,41577,Middle,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,246415,771233.2,2002
246.881057856563,23040,Middle,45-54,Homeowner,Non-Worker,Not-Young,Man,self-employed,949000,1785789.2,2002
160.254447248675,16062,Low,75,Homeowner,Non-Worker,Not-Young,Women,inactive,135252,142902,2002
2873.08409765267,20760,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,30000,70000,2002
39.3265148164303,324131,High,35-44,Homeowner,Worker,Not-Young,Man,self-employed,173776,4705515.2,2002
3692.13358023442,133007,High,45-54,Homeowner,Worker,Not-Young,Man,worker,174350,185180,2002
3706.05117202108,43974.6,Middle,54-65,Homeowner,Worker,Not-Young,Man,worker,133699.2,143450.2,2002
5724.58224363242,12000,Low,65-75,Homeowner,Worker,Not-Young,Man,retired,198000,199018,2002
541.070803399218,25200,Middle,54-65,Homeowner,Worker,Not-Young,Women,retired,150000,152100,2002
118.07225156073,120140,High,65-75,Homeowner,Non-Worker,Not-Young,Women,inactive,662000,772880,2002
212.477871369805,21602.8,Middle,75,Homeowner,Worker,Not-Young,Man,retired,199000,249767.6,2002
753.341099012915,201763.4,High,54-65,Homeowner,Worker,Not-Young,Man,self-employed,603394.6,993785.2,2002
5427.74864990461,51230,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,114195,180726.2,2002
5388.03694109259,84141,High,54-65,Homeowner,Non-Worker,Not-Young,Man,self-employed,120201,209309,2002
5653.78465061388,26000,Middle,45-54,Homeowner,Worker,Not-Young,Man,self-employed,270455,328454.8,2002
4006.97571041973,17487,Low,54-65,Homeowner,Non-Worker,Not-Young,Women,inactive,101875.4,102075.4,2002
246.235886102884,46175.4,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,570961,579046.4,2002
5469.41332139763,14500,Low,35-44,Non-Owner,Non-Worker,Not-Young,Women,inactive,0,-2760,2002
3765.4656540366,20803.2,Middle,54-65,Homeowner,Worker,Not-Young,Man,inactive,180000,183000,2002
4616.92037278321,5919,Low,65-75,Homeowner,Worker,Not-Young,Women,inactive,64043.2,64283.2,2002
6197.57606062142,19552.4,Low,0-34,Homeowner,Non-Worker,Young,Man,self-employed,54091,64131.8,2002
3608.26880078292,18620,Low,45-54,Homeowner,Worker,Not-Young,Man,worker,95143.6,101343.6,2002
1024.52326467632,36662.2,Middle,0-34,Homeowner,Worker,Young,Man,worker,120202,110827.4,2002
4182.48001674982,10000,Low,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,279.2,2002
667.627592098443,15000,Low,35-44,Non-Owner,Worker,Not-Young,Man,worker,0,887.4,2002
5168.40930946379,40258.4,Middle,45-54,Homeowner,Worker,Not-Young,Man,worker,46348,57715.8,2002
471.404231796688,26000,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,90000,117000,2002
3272.02369951878,41823.2,Middle,65-75,Homeowner,Worker,Not-Young,Man,retired,210350,216018.2,2002
5906.1085589639,35450,Middle,35-44,Homeowner,Worker,Not-Young,Women,worker,270000,294000,2002
275.436375944613,14869,Low,75,Non-Owner,Worker,Not-Young,Man,retired,313200,337200,2002
